Date,Close
2022-12-14,176.74
2022-12-15,169.52
2022-12-16,165.71
2022-12-19,162.54
2022-12-20,160.85
2022-12-21,165.01
2022-12-22,153.39
2022-12-23,152.06
2022-12-27,141.21
2022-12-28,140.36
2022-12-29,146.03
2022-12-30,146.14
2023-01-03,143.15
2023-01-04,147.49
2023-01-05,142.65
2023-01-06,148.59
2023-01-09,156.28
2023-01-10,159.09
2023-01-11,160.01
2023-01-12,165.11
2023-01-13,168.99
2023-01-17,177.02
2023-01-18,173.77
2023-01-19,167.65
2023-01-20,178.39
2023-01-23,191.93
2023-01-24,192.65
2023-01-25,193.23
2023-01-26,198.02
2023-01-27,203.65
2023-01-30,191.62
2023-01-31,195.37
2023-02-01,209.43
2023-02-02,217.09
2023-02-03,211
2023-02-06,210.89
2023-02-07,221.73
2023-02-08,222.05
2023-02-09,223.37
2023-02-10,212.65
2023-02-13,217.88
2023-02-14,229.71
2023-02-15,227.64
2023-02-16,220.02
2023-02-17,213.88
2023-02-21,206.55
2023-02-22,207.54
2023-02-23,236.64
2023-02-24,232.86
2023-02-27,235.01
2023-02-28,232.16
2023-03-01,226.98
2023-03-02,233.14
2023-03-03,238.9
2023-03-06,235.54
2023-03-07,232.88
2023-03-08,241.81
2023-03-09,234.36
2023-03-10,229.65
2023-03-13,229.66
2023-03-14,240.63
2023-03-15,242.28
2023-03-16,255.41
2023-03-17,257.25
2023-03-20,259
2023-03-21,261.99
2023-03-22,264.68
2023-03-23,271.91
2023-03-24,267.79
2023-03-27,265.31
2023-03-28,264.1
2023-03-29,269.84
2023-03-30,273.83
2023-03-31,277.77
2023-04-03,279.65
2023-04-04,274.53
2023-04-05,268.81
2023-04-06,270.37
2023-04-10,275.79
2023-04-11,271.69
2023-04-12,264.95
2023-04-13,264.63
2023-04-14,267.58
2023-04-17,270.02
2023-04-18,276.67
2023-04-19,279.31
2023-04-20,271.04
2023-04-21,271.19
2023-04-24,270.42
2023-04-25,262.41
2023-04-26,269.56
2023-04-27,272.26
2023-04-28,277.49
2023-05-01,289.1
2023-05-02,282.1
2023-05-03,278.02
2023-05-04,275.62
2023-05-05,286.8
2023-05-08,291.51
2023-05-09,285.71
2023-05-10,288.85
2023-05-11,285.78
2023-05-12,283.4
2023-05-15,289.53
2023-05-16,292.13
2023-05-17,301.78
2023-05-18,316.78
2023-05-19,312.64
2023-05-22,311.76
2023-05-23,306.88
2023-05-24,305.38
2023-05-25,379.8
2023-05-26,389.46
2023-05-30,401.11
2023-05-31,378.34
2023-06-01,397.7
2023-06-02,393.27
2023-06-05,391.71
2023-06-06,386.54
2023-06-07,374.75
2023-06-08,385.1
2023-06-09,387.7
2023-06-12,394.82
2023-06-13,410.22
2023-06-14,429.97
2023-06-15,426.53
2023-06-16,426.92
2023-06-20,438.08
2023-06-21,430.45
2023-06-22,430.25
2023-06-23,422.09
2023-06-26,406.32
2023-06-27,418.76
2023-06-28,411.17
2023-06-29,408.22
2023-06-30,423.02
2023-07-03,424.13
2023-07-05,423.17
2023-07-06,421.03
2023-07-07,425.03
2023-07-10,421.8
2023-07-11,424.05
2023-07-12,439.02
2023-07-13,459.77
2023-07-14,454.69
2023-07-17,464.61
2023-07-18,474.94
2023-07-19,470.77
2023-07-20,455.2
2023-07-21,443.09
2023-07-24,446.12
2023-07-25,456.79
2023-07-26,454.52
2023-07-27,459
2023-07-28,467.5
2023-07-31,467.29
2023-08-01,465.07
2023-08-02,442.69
2023-08-03,445.15
2023-08-04,446.8
2023-08-07,454.165
2023-08-08,446.64
2023-08-09,425.54
2023-08-10,423.88
2023-08-11,408.55
2023-08-14,437.53
2023-08-15,439.4
2023-08-16,434.86
2023-08-17,433.435
2023-08-18,432.99
2023-08-21,469.67
2023-08-22,456.68
2023-08-23,471.16
2023-08-24,471.63
2023-08-25,460.18
2023-08-28,468.35
2023-08-29,487.84
2023-08-30,492.64
2023-08-31,493.55
2023-09-01,485.09
2023-09-05,485.48
2023-09-06,470.61
2023-09-07,462.41
2023-09-08,455.72
2023-09-11,451.78
2023-09-12,448.7
2023-09-13,454.85
2023-09-14,455.81
2023-09-15,439
2023-09-18,439.66
2023-09-19,435.2
2023-09-20,422.39
2023-09-21,410.17
2023-09-22,416.1
2023-09-25,422.22
2023-09-26,419.11
2023-09-27,424.68
2023-09-28,430.89
2023-09-29,434.99
2023-10-02,447.82
2023-10-03,435.17
2023-10-04,440.41
2023-10-05,446.88
2023-10-06,457.62
2023-10-09,452.73
2023-10-10,457.98
2023-10-11,468.06
2023-10-12,469.45
2023-10-13,454.61
2023-10-16,460.95
2023-10-17,439.38
2023-10-18,421.96
2023-10-19,421.01
2023-10-20,413.87
2023-10-23,429.75
2023-10-24,436.63
2023-10-25,417.79
2023-10-26,403.26
2023-10-27,405
2023-10-30,411.61
2023-10-31,407.8
2023-11-01,423.25
2023-11-02,435.06
2023-11-03,450.05
2023-11-06,457.51
2023-11-07,459.55
2023-11-08,465.74
2023-11-09,469.5
2023-11-10,483.35
2023-11-13,486.2
2023-11-14,496.56
2023-11-15,488.88
2023-11-16,494.8
2023-11-17,492.98
2023-11-20,504.09
2023-11-21,499.44
2023-11-22,487.16
2023-11-24,477.76
2023-11-27,482.42
2023-11-28,478.21
2023-11-29,481.4
2023-11-30,467.7
2023-12-01,467.65
2023-12-04,455.1
2023-12-05,465.66
2023-12-06,455.03
2023-12-07,465.96
2023-12-08,475.06
2023-12-11,466.27
2023-12-12,476.57
2023-12-13,480.88
2023-12-14,483.5
2023-12-15,488.9
2023-12-18,500.77
2023-12-19,496.04
2023-12-20,481.11
2023-12-21,489.9
2023-12-22,488.3
2023-12-26,492.79
2023-12-27,494.17
2023-12-28,495.22
2023-12-29,495.22
2024-01-02,481.68
2024-01-03,475.69
2024-01-04,479.98
2024-01-05,490.97
2024-01-08,522.53
2024-01-09,531.4
2024-01-10,543.5
2024-01-11,548.22
2024-01-12,547.1
2024-01-16,563.82
2024-01-17,560.53
2024-01-18,571.07
2024-01-19,594.91
2024-01-22,596.54
2024-01-23,598.73
2024-01-24,613.62
2024-01-25,616.17
2024-01-26,610.31
2024-01-29,624.65
2024-01-30,627.74
2024-01-31,615.27
2024-02-01,630.27
2024-02-02,661.6
2024-02-05,693.32
2024-02-06,682.23
2024-02-07,700.99
2024-02-08,696.41
2024-02-09,721.33
2024-02-12,722.48
2024-02-13,721.28
2024-02-14,739
2024-02-15,726.58
2024-02-16,726.13
2024-02-20,694.52
2024-02-21,674.72
2024-02-22,785.38
2024-02-23,788.17
2024-02-26,790.92
2024-02-27,787.01
2024-02-28,776.63
2024-02-29,791.12
2024-03-01,822.79
2024-03-04,852.37
2024-03-05,859.64
2024-03-06,887
2024-03-07,926.69
2024-03-08,875.28
2024-03-11,857.74
2024-03-12,919.13
2024-03-13,908.88
2024-03-14,879.44
2024-03-15,878.365
2024-03-18,884.55
2024-03-19,893.98
2024-03-20,903.72
2024-03-21,914.35
2024-03-22,942.89
2024-03-25,950.02
2024-03-26,925.61
2024-03-27,902.5
2024-03-28,903.56
2024-04-01,903.63
2024-04-02,894.52
2024-04-03,889.64
2024-04-04,859.05
2024-04-05,880.08
2024-04-08,871.33
2024-04-09,853.54
2024-04-10,870.39
2024-04-11,906.16
2024-04-12,881.86
2024-04-15,860.01
2024-04-16,874.15
2024-04-17,840.35
2024-04-18,846.71
2024-04-19,762
2024-04-22,795.18
2024-04-23,824.23
2024-04-24,796.77
2024-04-25,826.32
2024-04-26,877.35
2024-04-29,877.57
2024-04-30,864.02
2024-05-01,830.41
2024-05-02,858.17
2024-05-03,887.89
2024-05-06,921.4
2024-05-07,905.54
2024-05-08,904.12
2024-05-09,887.47
2024-05-10,898.78
2024-05-13,903.99
2024-05-14,913.56
2024-05-15,946.3
2024-05-16,943.59
2024-05-17,924.79
2024-05-20,947.8
2024-05-21,953.86
2024-05-22,949.5
2024-05-23,1037.99
2024-05-24,1064.69
2024-05-28,1139.01
2024-05-29,1148.25
2024-05-30,1105
2024-05-31,1096.33
2024-06-03,1150
2024-06-04,1164.37
2024-06-05,1224.4
2024-06-06,1209.98
2024-06-07,1208.88
2024-06-10,121.79
2024-06-11,120.91
2024-06-12,125.2
2024-06-13,129.61
2024-06-14,131.88
2024-06-17,130.98
2024-06-18,135.58
2024-06-20,130.78
2024-06-21,126.57
2024-06-24,118.11
2024-06-25,126.09
2024-06-26,126.4
2024-06-27,123.99
2024-06-28,123.54
2024-07-01,124.3
2024-07-02,122.67
2024-07-03,128.28
2024-07-05,125.83
2024-07-08,128.2
2024-07-09,131.38
2024-07-10,134.91
2024-07-11,127.4
2024-07-12,129.24
2024-07-15,128.44
2024-07-16,126.36
2024-07-17,117.99
2024-07-18,121.09
2024-07-19,117.93
2024-07-22,123.54
2024-07-23,122.59
2024-07-24,114.25
2024-07-25,112.28
2024-07-26,113.06
2024-07-29,111.59
2024-07-30,103.73
2024-07-31,117.02
2024-08-01,109.21
2024-08-02,107.27
2024-08-05,100.45
2024-08-06,104.25
2024-08-07,98.91
2024-08-08,104.97
2024-08-09,104.75
2024-08-12,109.02
2024-08-13,116.14
2024-08-14,118.08
2024-08-15,122.86
2024-08-16,124.58
2024-08-19,130
2024-08-20,127.25
2024-08-21,128.5
2024-08-22,123.74
2024-08-23,129.37
2024-08-26,126.46
2024-08-27,128.3
2024-08-28,125.61
2024-08-29,117.59
2024-08-30,119.37
2024-09-03,108
2024-09-04,106.21
2024-09-05,107.21
2024-09-06,102.83
2024-09-09,106.47
2024-09-10,108.1
2024-09-11,116.91
2024-09-12,119.14
2024-09-13,119.1
2024-09-16,116.78
2024-09-17,115.59
2024-09-18,113.37
2024-09-19,117.87
2024-09-20,116
2024-09-23,116.26
2024-09-24,120.87
2024-09-25,123.51
2024-09-26,124.04
2024-09-27,121.4
2024-09-30,121.44
2024-10-01,117
2024-10-02,118.85
2024-10-03,122.85
2024-10-04,124.92
2024-10-07,127.72
2024-10-08,132.89
2024-10-09,132.65
2024-10-10,134.81
2024-10-11,134.8
2024-10-14,138.07
2024-10-15,131.6
2024-10-16,135.72
2024-10-17,136.93
2024-10-18,138
2024-10-21,143.71
2024-10-22,143.59
2024-10-23,139.56
2024-10-24,140.41
2024-10-25,141.54
2024-10-28,140.52
2024-10-29,141.25
2024-10-30,139.335
2024-10-31,132.76
2024-11-01,135.4
2024-11-04,136.05
2024-11-05,139.91
2024-11-06,145.61
2024-11-07,148.88
2024-11-08,147.63
2024-11-11,145.26
2024-11-12,148.29
2024-11-13,146.27
2024-11-14,146.76
2024-11-15,141.98
2024-11-18,140.15
2024-11-19,147.01
2024-11-20,145.89
2024-11-21,146.67
2024-11-22,141.95
2024-11-25,136.02
2024-11-26,136.92
2024-11-27,135.34
2024-11-29,138.25
2024-12-02,138.63
2024-12-03,140.26
2024-12-04,145.14
2024-12-05,145.06
2024-12-06,142.44
2024-12-09,138.81
2024-12-10,135.07
2024-12-11,139.31
2024-12-12,137.34
2024-12-13,134.25
2024-12-16,132
2024-12-17,130.39
2024-12-18,128.91
2024-12-19,130.68
2024-12-20,134.7
2024-12-23,139.67
2024-12-24,140.22
2024-12-26,139.93
2024-12-27,137.01
2024-12-30,137.49
2024-12-31,134.29
2025-01-02,138.31
2025-01-03,144.47
2025-01-06,149.43
2025-01-07,140.14
2025-01-08,140.11
2025-01-10,135.91
2025-01-13,133.23
2025-01-14,131.76
2025-01-15,136.24
2025-01-16,133.57
2025-01-17,137.71
2025-01-21,140.83
2025-01-22,147.07
2025-01-23,147.22
2025-01-24,142.62
2025-01-27,118.42
2025-01-28,128.99
2025-01-29,123.7
2025-01-30,124.65
2025-01-31,120.07
2025-02-03,116.66
2025-02-04,118.65
2025-02-05,124.83
2025-02-06,128.68
2025-02-07,129.84
2025-02-10,133.57
2025-02-11,132.8
2025-02-12,131.14
2025-02-13,135.29
2025-02-14,138.85
2025-02-18,139.4
2025-02-19,139.23
2025-02-20,140.11
2025-02-21,134.43
2025-02-24,130.28
2025-02-25,126.63
2025-02-26,131.28
2025-02-27,120.15
2025-02-28,124.92
2025-03-03,114.06
2025-03-04,115.99
2025-03-05,117.3
2025-03-06,110.57
2025-03-07,112.69
2025-03-10,106.98
2025-03-11,108.76
2025-03-12,115.74
2025-03-13,115.58
2025-03-14,121.67
2025-03-17,119.53
2025-03-18,115.43
2025-03-19,117.52
2025-03-20,118.53
2025-03-21,117.7
2025-03-24,121.41
2025-03-25,120.69
2025-03-26,113.76
2025-03-27,111.43
2025-03-28,109.67
2025-03-31,108.38
2025-04-01,110.15
2025-04-02,110.42
2025-04-03,101.8
2025-04-04,94.31
2025-04-07,97.64
2025-04-08,96.3
2025-04-09,114.33
2025-04-10,107.57
2025-04-11,110.93
2025-04-14,110.71
2025-04-15,112.2
2025-04-16,104.49
2025-04-17,101.49
2025-04-21,96.91
2025-04-22,98.89
2025-04-23,102.71
2025-04-24,106.43
2025-04-25,111.01
2025-04-28,108.73
2025-04-29,109.02
2025-04-30,108.92
2025-05-01,111.61
2025-05-02,114.5
2025-05-05,113.82
2025-05-06,113.54
2025-05-07,117.06
2025-05-08,117.37
2025-05-09,116.65
2025-05-12,123
2025-05-13,129.93
2025-05-14,135.34
2025-05-15,134.83
2025-05-16,135.4
2025-05-19,135.57
2025-05-20,134.38
2025-05-21,131.8
2025-05-22,132.83
2025-05-23,131.29
2025-05-27,135.5
2025-05-28,134.81
2025-05-29,139.19
2025-05-30,135.13
