Date,Close
2024-08-08,402.69
2024-08-09,406.02
2024-08-12,406.81
2024-08-13,414.01
2024-08-14,416.86
2024-08-15,421.03
2024-08-16,418.47
2024-08-19,421.53
2024-08-20,424.8
2024-08-21,424.14
2024-08-22,415.55
2024-08-23,416.79
2024-08-26,413.49
2024-08-27,413.84
2024-08-28,410.6
2024-08-29,413.12
2024-08-30,417.14
2024-09-03,409.44
2024-09-04,408.9
2024-09-05,408.39
2024-09-06,401.7
2024-09-09,405.72
2024-09-10,414.2
2024-09-11,423.04
2024-09-12,427
2024-09-13,430.59
2024-09-16,431.34
2024-09-17,435.15
2024-09-18,430.81
2024-09-19,438.69
2024-09-20,435.27
2024-09-23,433.51
2024-09-24,429.17
2024-09-25,432.11
2024-09-26,431.31
2024-09-27,428.02
2024-09-30,430.3
2024-10-01,420.69
2024-10-02,417.13
2024-10-03,416.54
2024-10-04,416.06
2024-10-07,409.54
2024-10-08,414.71
2024-10-09,417.46
2024-10-10,415.84
2024-10-11,416.32
2024-10-14,419.14
2024-10-15,418.74
2024-10-16,416.12
2024-10-17,416.72
2024-10-18,418.16
2024-10-21,418.78
2024-10-22,427.51
2024-10-23,424.6
2024-10-24,424.73
2024-10-25,428.15
2024-10-28,426.59
2024-10-29,431.95
2024-10-30,432.53
2024-10-31,406.35
2024-11-01,410.37
2024-11-04,408.46
2024-11-05,411.46
2024-11-06,420.18
2024-11-07,425.43
2024-11-08,422.54
2024-11-11,418.01
2024-11-12,423.03
2024-11-13,425.2
2024-11-14,426.89
2024-11-15,415
2024-11-18,415.76
2024-11-19,417.79
2024-11-20,415.49
2024-11-21,412.87
2024-11-22,417
2024-11-25,418.79
2024-11-26,427.99
2024-11-27,422.99
2024-11-29,423.46
2024-12-02,430.98
2024-12-03,431.2
2024-12-04,437.42
2024-12-05,442.62
2024-12-06,443.57
2024-12-09,446.02
2024-12-10,443.33
2024-12-11,448.99
2024-12-12,449.56
2024-12-13,447.27
2024-12-16,451.59
2024-12-17,454.46
2024-12-18,437.39
2024-12-19,437.03
2024-12-20,436.6
2024-12-23,435.25
2024-12-24,439.33
2024-12-26,438.11
2024-12-27,430.53
2024-12-30,424.83
2024-12-31,421.5
2025-01-02,418.58
2025-01-03,423.35
2025-01-06,427.85
2025-01-07,422.37
2025-01-08,424.56
2025-01-10,418.95
2025-01-13,417.19
2025-01-14,415.67
2025-01-15,426.31
2025-01-16,424.58
2025-01-17,429.03
2025-01-21,428.5
2025-01-22,446.2
2025-01-23,446.71
2025-01-24,444.06
2025-01-27,434.56
2025-01-28,447.2
2025-01-29,442.33
2025-01-30,414.99
2025-01-31,415.06
2025-02-03,410.92
2025-02-04,412.37
2025-02-05,413.29
2025-02-06,415.82
2025-02-07,409.75
2025-02-10,412.22
2025-02-11,411.44
2025-02-12,409.04
2025-02-13,410.54
2025-02-14,408.43
2025-02-18,409.64
2025-02-19,414.77
2025-02-20,416.13
2025-02-21,408.21
2025-02-24,404
2025-02-25,397.9
2025-02-26,399.73
2025-02-27,392.53
2025-02-28,396.99
2025-03-03,388.49
2025-03-04,388.61
2025-03-05,401.02
2025-03-06,396.89
2025-03-07,393.31
2025-03-10,380.16
2025-03-11,380.45
2025-03-12,383.27
2025-03-13,378.77
2025-03-14,388.56
2025-03-17,388.7
2025-03-18,383.52
2025-03-19,387.82
2025-03-20,386.84
2025-03-21,391.26
2025-03-24,393.08
2025-03-25,395.16
2025-03-26,389.97
2025-03-27,390.58
2025-03-28,378.8
2025-03-31,375.39
2025-04-01,382.19
2025-04-02,382.14
2025-04-03,373.11
2025-04-04,359.84
2025-04-07,357.86
2025-04-08,354.56
2025-04-09,390.49
2025-04-10,381.35
2025-04-11,388.45
2025-04-14,387.81
2025-04-15,385.73
2025-04-16,371.61
2025-04-17,367.78
2025-04-21,359.12
2025-04-22,366.82
2025-04-23,374.39
2025-04-24,387.3
2025-04-25,391.85
2025-04-28,391.16
2025-04-29,394.04
2025-04-30,395.26
2025-05-01,425.4
2025-05-02,435.28
2025-05-05,436.17
2025-05-06,433.31
2025-05-07,433.35
2025-05-08,438.17
2025-05-09,438.73
2025-05-12,449.26
2025-05-13,449.14
2025-05-14,452.94
2025-05-15,453.13
2025-05-16,454.27
2025-05-19,458.87
2025-05-20,458.17
2025-05-21,452.57
2025-05-22,454.86
2025-05-23,450.18
2025-05-27,460.69
2025-05-28,457.36
2025-05-29,458.68
2025-05-30,460.36
