Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-02-01,10.05000019,10.21749973,9.899999619,10.02499962,7528400,0,0
2006-02-02,10.02499962,10.20499992,9.777500153,9.869999886,8017600,0,0
2006-02-03,9.892499924,9.895000458,9.524999619,9.557499886,8232800,0,0
2006-02-06,9.8125,9.880000114,9.699999809,9.795000076,5234800,0,0
2006-02-07,9.824999809,9.837499619,9.380000114,9.537500381,7543600,0,0
2006-02-08,9.587499619,9.672499657,9.229999542,9.604999542,4088000,0,0
2006-02-09,9.74750042,9.962499619,9.739999771,9.842499733,4372000,0,0
2006-02-10,9.840000153,9.840000153,8.3125,8.774999619,40204800,0,0
2006-02-13,8.837499619,8.957500458,8.532500267,8.56499958,8132000,0,0
2006-02-14,8.8125,8.845000267,8.574999809,8.662500381,8603600,0,0
2006-02-15,8.5,8.550000191,8.412500381,8.524999619,10617200,0,0
2006-02-16,8.5,8.875,8.402500153,8.704999924,5237600,0,0
2006-02-17,8.712499619,8.819999695,8.555000305,8.585000038,4089200,0,0
2006-02-21,8.574999809,8.617500305,8.295000076,8.402500153,4914800,0,0
2006-02-22,8.375,8.602499962,8.225000381,8.600000381,11333200,0,0
2006-02-23,8.175000191,8.704999924,8.170000076,8.50249958,20046000,0,0
2006-02-24,8.5,8.567500114,8.369999886,8.447500229,7850800,0,0
2006-02-27,8.399999619,8.529999733,8.375,8.517499924,4257200,0,0
2006-02-28,8.517499924,8.75,8.505000114,8.712499619,7386000,0,0
2006-03-01,8.75,9.364999771,8.74750042,9.202500343,8588800,0,0
2006-03-02,9.175000191,9.3125,9.052499771,9.180000305,4937200,0,0
2006-03-03,9.180000305,9.659999847,9,9.510000229,7648400,0,0
2006-03-06,9.550000191,9.550000191,9.0625,9.092499733,3906800,0,0
2006-03-07,9.125,9.4375,9.117500305,9.319999695,5834800,0,0
2006-03-08,9.25,9.475000381,9.107500076,9.454999924,4459200,0,0
2006-03-09,9.454999924,9.492500305,9.345000267,9.37749958,4411200,0,0
2006-03-10,9.380000114,9.489999771,9.375,9.457500458,4595200,0,0
2006-03-13,9.5,9.847499847,9.5,9.722499847,6920400,0,0
2006-03-14,9.725000381,9.949999809,9.654999733,9.944999695,6244800,0,0
2006-03-15,9.944999695,9.944999695,9.607500076,9.739999771,5800400,0,0
2006-03-16,9.75,9.770000458,9.56000042,9.734999657,5725600,0,0
2006-03-17,9.770000458,9.8125,9.607500076,9.787500381,3472400,0,0
2006-03-20,9.762499809,9.762499809,9.602499962,9.672499657,3802400,0,0
2006-03-21,9.672499657,9.782500267,9.387499809,9.395000458,2792800,0,0
2006-03-22,9.31000042,9.31000042,9.112500191,9.255000114,5151600,0,0
2006-03-23,9.255000114,9.447500229,9.137499809,9.375,2875200,0,0
2006-03-24,9.385000229,9.484999657,9.3125,9.402500153,2436400,0,0
2006-03-27,9.512499809,9.707500458,9.487500191,9.572500229,3378800,0,0
2006-03-28,9.574999809,9.590000153,9.182499886,9.225000381,2945600,0,0
2006-03-29,9.225000381,9.277500153,9.100000381,9.170000076,2955200,0,0
2006-03-30,9.207500458,9.324999809,9.154999733,9.204999924,3318400,0,0
2006-03-31,9.237500191,9.242500305,8.952500343,9.082500458,2730800,0,0
2006-04-03,9.145000458,9.467499733,9.085000038,9.265000343,2427600,0,0
2006-04-04,9.225000381,9.260000229,8.760000229,8.975000381,7547200,0,0
2006-04-05,9.0625,9.352499962,9.034999847,9.297499657,5259600,0,0
2006-04-06,9.262499809,9.265000343,8.947500229,9.050000191,6906400,0,0
2006-04-07,9.024999619,9.042499542,8.590000153,8.625,7028000,0,0
2006-04-10,8.600000381,8.787500381,8.595000267,8.702500343,4025600,0,0
2006-04-11,8.652500153,8.662500381,8.272500038,8.31499958,6601600,0,0
2006-04-12,8.279999733,8.449999809,8.095000267,8.3125,10817200,0,0
2006-04-13,8.262499809,8.592499733,8.257499695,8.427499771,6106800,0,0
2006-04-17,8.402500153,8.467499733,8.167499542,8.199999809,6039200,0,0
2006-04-18,8.300000191,8.412500381,8.164999962,8.382499695,6026400,0,0
2006-04-19,8.444999695,8.600000381,8.402500153,8.569999695,5162800,0,0
2006-04-20,8.569999695,8.569999695,8.199999809,8.350000381,7671200,0,0
2006-04-21,8.375,8.37749958,8.210000038,8.277500153,3853600,0,0
2006-04-24,8.25,8.274999619,8.112500191,8.130000114,5683600,0,0
2006-04-25,8.404999733,8.8125,8.352499962,8.787500381,16170000,0,0
2006-04-26,8.787500381,8.864999771,8.659999847,8.792499542,4676800,0,0
2006-04-27,8.795000076,8.925000191,8.725000381,8.824999809,5540800,0,0
2006-04-28,8.774999619,8.989999771,8.649999619,8.762499809,3228800,0,0
2006-05-01,8.767499924,8.782500267,8.677499771,8.755000114,6187600,0,0
2006-05-02,8.807499886,8.882499695,8.734999657,8.75,5816000,0,0
2006-05-03,8.75,8.75,8.552499771,8.574999809,12136800,0,0
2006-05-04,8.637499809,8.862500191,8.637499809,8.734999657,4673600,0,0
2006-05-05,8.840000153,8.840000153,8.477499962,8.529999733,6876400,0,0
2006-05-08,8.592499733,8.694999695,8.507499695,8.577500343,3468000,0,0
2006-05-09,8.550000191,8.550000191,8.345000267,8.472499847,8349200,0,0
2006-05-10,8.472499847,8.472499847,8.034999847,8.172499657,13856800,0,0
2006-05-11,8.149999619,8.215000153,7.980000019,8.082500458,5454000,0,0
2006-05-12,7.987500191,7.992499828,7.762499809,7.800000191,9598400,0,0
2006-05-15,7.802499771,7.9375,7.675000191,7.795000076,9896000,0,0
2006-05-16,7.732500076,7.875,7.599999905,7.625,7682000,0,0
2006-05-17,7.577499866,7.747499943,7.425000191,7.542500019,12306000,0,0
2006-05-18,7.664999962,7.755000114,7.147500038,7.164999962,17204800,0,0
2006-05-19,7.179999828,7.275000095,6.940000057,7.137499809,13576000,0,0
2006-05-22,7.087500095,7.380000114,7.039999962,7.347499847,7234400,0,0
2006-05-23,7.5,7.65500021,7.309999943,7.337500095,6493200,0,0
2006-05-24,7.337500095,7.34499979,7.050000191,7.117499828,8291600,0,0
2006-05-25,7.292500019,7.599999905,7.237500191,7.597499847,8162400,0,0
