Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-04-25,1.531629014,1.673911543,1.52804228,1.626084924,24969600,0,0
2000-04-26,1.739671011,1.77912769,1.606954043,1.609345198,25411200,0,0
2000-04-27,1.501737683,1.757607098,1.493367763,1.740867257,28099200,0,0
2000-04-28,1.768367385,1.836519702,1.704998255,1.704998255,17904000,0,0
2000-05-01,1.769563064,1.807824185,1.718150586,1.759998441,11942400,0,0
2000-05-02,1.759998206,1.862824025,1.642824578,1.691845894,23400000,0,0
2000-05-03,1.681084464,1.736084533,1.530432938,1.664345503,32918400,0,0
2000-05-04,1.660759443,1.75521536,1.646411631,1.684671879,24120000,0,0
2000-05-05,1.677498482,1.80304206,1.654780748,1.762389779,17059200,0,0
2000-05-08,1.716954879,1.77912843,1.695432726,1.697823882,18513600,0,0
2000-05-09,1.726519382,1.740867191,1.62608472,1.673911333,17683200,0,0
2000-05-10,1.657172413,1.658367991,1.494563324,1.508911133,27408000,0,0
2000-05-11,1.530433245,1.600976712,1.510106672,1.573476672,24590400,0,0
2000-05-12,1.61651981,1.702606648,1.525649786,1.525649786,18782400,0,0
2000-05-15,1.518476528,1.6571723,1.444346331,1.630867839,28209600,0,0
2000-05-16,1.702607174,1.849672016,1.683476176,1.798258662,36643200,0,0
2000-05-17,1.893910329,2.19282309,1.892714751,2.113909721,129062400,0,0
2000-05-18,2.125866779,2.160541159,1.957279813,1.970432043,50990400,0,0
2000-05-19,1.913040997,2.018258852,1.898693188,1.953693271,52118400,0,0
2000-05-22,1.93217267,2.08043313,1.761194472,2.08043313,51715200,0,0
2000-05-23,2.02782356,2.256192946,1.994345628,2.063693523,77856000,0,0
2000-05-24,2.061301866,2.09477979,1.764780234,2.037388563,73963200,0,0
2000-05-25,2.067280031,2.19043242,1.983584334,2.008693218,56918400,0,0
2000-05-26,2.018857479,2.074455262,1.89391156,2.018857479,18345600,0,0
2000-05-30,2.073259077,2.154562754,2.063693578,2.101954699,30364800,0,0
2000-05-31,2.094779821,2.219127774,2.094779821,2.183257818,46953600,0,0
2000-06-01,2.24782384,2.268149539,2.188041445,2.244236231,41899200,0,0
2000-06-02,2.290867389,2.544344793,2.290867389,2.516844749,59217600,0,0
2000-06-05,2.513257846,2.697388216,2.412823179,2.570948362,49190400,0,0
2000-06-06,2.580213657,2.675865979,2.429561272,2.442713499,37588800,0,0
2000-06-07,2.42478037,2.445106073,2.298041211,2.33391118,33235200,0,0
2000-06-08,2.393693845,2.396085001,2.25738917,2.35184598,46070400,0,0
2000-06-09,2.396083583,2.525213836,2.360214507,2.418801308,46728000,0,0
2000-06-12,2.429561654,2.449888225,2.300431393,2.354235888,38001600,0,0
2000-06-13,2.288476168,2.429562239,2.276519514,2.428366661,44784000,0,0
2000-06-14,2.473802034,2.48695427,2.393992314,2.425976276,27508800,0,0
2000-06-15,2.41880254,2.489346027,2.288476643,2.489346027,33859200,0,0
2000-06-16,2.480378305,2.8695625,2.479780406,2.864780188,98784000,0,0
